tool,type,dataset,genome,ends,read_length,aligned,accuracy,overaligned,time,memory
minimap2,align,sim5,drosophila,pe,100,98.3326,90.6441,14215,13.110,1.62255
minimap2,align,sim5,drosophila,pe,150,99.09805,92.33565,16169,15.944,1.37844
minimap2,align,sim5,drosophila,pe,200,99.0677,92.60805,18322,21.879,1.21725
minimap2,align,sim5,drosophila,pe,300,98.8674,94.23515,22644,27.947,1.20573
minimap2,align,sim5,drosophila,pe,500,98.5458,94.06505,29084,60.975,1.21314
xmapper,align,sim3,drosophila,pe,50,98.93195,89.8172,3262,14.547,8.99169
xmapper,align,sim3,drosophila,pe,75,99.1883,91.08685,3577,43.633,8.99131
xmapper,align,sim3,drosophila,pe,100,99.3293,91.93215,3873,49.417,8.51662
xmapper,align,sim3,drosophila,pe,150,99.58755,93.0341,4299,68.873,8.99688
xmapper,align,sim3,drosophila,pe,200,99.63275,93.42535,5116,145.585,8.95621
xmapper,align,sim3,drosophila,pe,300,99.58735,95.26455,6097,145.443,9.34524
xmapper,align,sim3,drosophila,pe,500,99.51675,95.6819,8336,677.534,8.99932
xmapper,align,sim4,drosophila,pe,50,96.4047,87.53575,6008,17.799,9.66359
xmapper,align,sim4,drosophila,pe,75,96.8413,88.89475,6411,55.782,10.0469
xmapper,align,sim4,drosophila,pe,100,97.1909,89.8814,6989,74.189,9.27767
xmapper,align,sim4,drosophila,pe,150,98.3185,91.74735,8122,225.937,10.3823
xmapper,align,sim4,drosophila,pe,200,98.5823,92.34825,9089,478.756,8.76085
xmapper,align,sim4,drosophila,pe,300,99.12425,94.73055,11387,590.011,9.36955
xmapper,align,sim4,drosophila,pe,500,98.9954,95.15415,15566,2751.65,10.8212
xmapper,align,sim5,drosophila,pe,50,90.5623,82.1404,12134,18.879,8.1231
xmapper,align,sim5,drosophila,pe,75,90.19365,82.6936,12919,56.369,8.10044
xmapper,align,sim5,drosophila,pe,100,89.8207,82.96135,14215,114.067,9.52184
xmapper,align,sim5,drosophila,pe,150,89.5141,83.36965,16169,486.58,8.97955
xmapper,align,sim5,drosophila,pe,200,88.1073,82.29975,18322,1212.22,8.90703
xmapper,align,sim5,drosophila,pe,300,92.21105,87.92085,22644,2472.46,8.76488
xmapper,align,sim5,drosophila,pe,500,92.4627,88.42695,29084,12555.2,8.89904
strobealign-0.14.0,map,sim3,drosophila,pe,50,96.6145,86.3482,458,3.01,0.975788
strobealign-0.14.0,map,sim3,drosophila,pe,75,99.31475,90.3044,859,3.37,1.0147
strobealign-0.14.0,map,sim3,drosophila,pe,100,99.52145,91.3518,1259,3.59,1.03676
strobealign-0.14.0,map,sim3,drosophila,pe,150,99.72185,92.6763,1917,4.16,1.1175
strobealign-0.14.0,map,sim3,drosophila,pe,200,99.73335,93.1841,2731,5.00,1.23916
strobealign-0.14.0,map,sim3,drosophila,pe,300,99.69445,95.0046,4261,7.80,1.3986
strobealign-0.14.0,map,sim3,drosophila,pe,500,99.58025,95.43545,7134,9.36,1.61332
strobealign-0.14.0,map,sim4,drosophila,pe,50,91.99685,81.71995,802,2.83,0.960117
strobealign-0.14.0,map,sim4,drosophila,pe,75,97.58405,88.21165,1485,3.15,1.01759
strobealign-0.14.0,map,sim4,drosophila,pe,100,98.18835,89.5789,2100,3.34,1.04306
strobealign-0.14.0,map,sim4,drosophila,pe,150,99.0743,91.60325,3361,3.84,1.14677
strobealign-0.14.0,map,sim4,drosophila,pe,200,99.39355,92.4541,4622,4.64,1.22539
strobealign-0.14.0,map,sim4,drosophila,pe,300,99.42805,94.34465,7849,7.03,1.38855
strobealign-0.14.0,map,sim4,drosophila,pe,500,99.2199,94.65455,13199,8.42,1.60072
strobealign-0.14.0,map,sim5,drosophila,pe,50,89.62845,79.4099,1538,2.71,0.960728
strobealign-0.14.0,map,sim5,drosophila,pe,75,95.5391,86.15605,2895,3.08,1.03332
strobealign-0.14.0,map,sim5,drosophila,pe,100,96.3158,87.5415,4180,3.25,1.05706
strobealign-0.14.0,map,sim5,drosophila,pe,150,97.38225,89.75905,6473,3.74,1.15126
strobealign-0.14.0,map,sim5,drosophila,pe,200,98.1879,91.0391,8913,4.47,1.2053
strobealign-0.14.0,map,sim5,drosophila,pe,300,98.81775,93.6325,15107,6.86,1.43517
strobealign-0.14.0,map,sim5,drosophila,pe,500,98.54185,93.7614,23644,7.53,1.52758
strobealign-mcs-022a721,map,sim3,drosophila,pe,50,99.60885,89.1643,1097,3.99,0.958416
strobealign-mcs-022a721,map,sim3,drosophila,pe,75,99.7409,90.8,980,4.97,1.0027
strobealign-mcs-022a721,map,sim3,drosophila,pe,100,99.79665,91.64755,1748,4.76,1.00131
strobealign-mcs-022a721,map,sim3,drosophila,pe,150,99.78205,92.67675,2253,5.89,1.08038
strobealign-mcs-022a721,map,sim3,drosophila,pe,200,99.743,93.1505,3125,6.97,1.15823
strobealign-mcs-022a721,map,sim3,drosophila,pe,300,99.6951,94.9996,4573,10.37,1.35989
strobealign-mcs-022a721,map,sim3,drosophila,pe,500,99.58065,95.4006,7459,12.21,1.52925
strobealign-mcs-022a721,map,sim4,drosophila,pe,50,98.8743,87.80035,1935,3.90,0.958282
strobealign-mcs-022a721,map,sim4,drosophila,pe,75,99.3074,89.9558,1771,4.64,1.03168
strobealign-mcs-022a721,map,sim4,drosophila,pe,100,99.62345,91.00845,3140,4.60,1.00959
strobealign-mcs-022a721,map,sim4,drosophila,pe,150,99.59115,92.1189,4072,5.72,1.07402
strobealign-mcs-022a721,map,sim4,drosophila,pe,200,99.54445,92.59965,5405,6.79,1.15925
strobealign-mcs-022a721,map,sim4,drosophila,pe,300,99.43065,94.33705,8482,10.03,1.37777
strobealign-mcs-022a721,map,sim4,drosophila,pe,500,99.21995,94.65485,13876,11.68,1.60794
strobealign-mcs-022a721,map,sim5,drosophila,pe,50,97.2515,85.7809,3911,3.78,0.939415
strobealign-mcs-022a721,map,sim5,drosophila,pe,75,97.7578,88.2718,3476,4.56,1.02574
strobealign-mcs-022a721,map,sim5,drosophila,pe,100,98.77735,89.79995,6169,4.58,1.01179
strobealign-mcs-022a721,map,sim5,drosophila,pe,150,99.119,91.311,7975,5.61,1.08652
strobealign-mcs-022a721,map,sim5,drosophila,pe,200,99.0692,91.7996,10634,6.77,1.15132
strobealign-mcs-022a721,map,sim5,drosophila,pe,300,98.8673,93.6805,16513,9.87,1.37667
strobealign-mcs-022a721,map,sim5,drosophila,pe,500,98.5458,93.7321,25106,10.58,1.50849
strobealign-mcs-feed434,map,sim3,drosophila,pe,50,98.9522,88.50715,608,3.12,0.978443
strobealign-mcs-feed434,map,sim3,drosophila,pe,75,99.69635,90.66895,941,3.45,1.01936
strobealign-mcs-feed434,map,sim3,drosophila,pe,100,99.7775,91.60955,1390,3.73,1.03356
strobealign-mcs-feed434,map,sim3,drosophila,pe,150,99.7814,92.7072,2209,4.30,1.08969
strobealign-mcs-feed434,map,sim3,drosophila,pe,200,99.7421,93.1807,3111,5.20,1.18325
strobealign-mcs-feed434,map,sim3,drosophila,pe,300,99.6945,94.98745,4575,8.06,1.3721
strobealign-mcs-feed434,map,sim3,drosophila,pe,500,99.58025,95.4182,7445,9.79,1.56452
strobealign-mcs-feed434,map,sim4,drosophila,pe,50,97.08795,86.30485,1052,2.93,0.95565
strobealign-mcs-feed434,map,sim4,drosophila,pe,75,99.0863,89.603,1676,3.20,1.04287
strobealign-mcs-feed434,map,sim4,drosophila,pe,100,99.4922,90.77215,2434,3.48,1.05222
strobealign-mcs-feed434,map,sim4,drosophila,pe,150,99.57185,92.09165,3994,3.95,1.08978
strobealign-mcs-feed434,map,sim4,drosophila,pe,200,99.53985,92.5711,5378,4.70,1.17401
strobealign-mcs-feed434,map,sim4,drosophila,pe,300,99.43055,94.3387,8487,7.24,1.38128
strobealign-mcs-feed434,map,sim4,drosophila,pe,500,99.21995,94.6664,13874,8.78,1.60165
strobealign-mcs-feed434,map,sim5,drosophila,pe,50,94.99815,84.17365,2086,2.81,0.948616
strobealign-mcs-feed434,map,sim5,drosophila,pe,75,97.3951,87.8246,3299,3.19,1.03907
strobealign-mcs-feed434,map,sim5,drosophila,pe,100,98.27495,89.37065,4830,3.47,1.0667
strobealign-mcs-feed434,map,sim5,drosophila,pe,150,98.99525,91.22735,7848,3.85,1.10454
strobealign-mcs-feed434,map,sim5,drosophila,pe,200,99.02825,91.82245,10526,4.60,1.17376
strobealign-mcs-feed434,map,sim5,drosophila,pe,300,98.8653,93.66455,16523,7.02,1.39473
strobealign-mcs-feed434,map,sim5,drosophila,pe,500,98.5456,93.7343,25122,7.81,1.5265
minimap2,map,sim3,drosophila,pe,50,97.80195,87.71355,442,3.355,1.21059
minimap2,map,sim3,drosophila,pe,75,99.6949,90.82535,894,4.350,1.1652
minimap2,map,sim3,drosophila,pe,100,99.79395,91.9057,1347,5.485,1.08173
minimap2,map,sim3,drosophila,pe,150,99.78415,92.88745,2177,8.318,1.01382
minimap2,map,sim3,drosophila,pe,200,99.74415,93.0064,3061,11.799,0.973259
minimap2,map,sim3,drosophila,pe,300,99.6951,94.9894,4576,17.052,0.958458
minimap2,map,sim3,drosophila,pe,500,99.5806,94.2708,7454,54.907,1.07312
minimap2,map,sim4,drosophila,pe,50,94.19345,84.1783,761,3.198,1.23083
minimap2,map,sim4,drosophila,pe,75,99.056,89.97535,1560,4.103,1.17263
minimap2,map,sim4,drosophila,pe,100,99.56195,91.4367,2345,5.094,1.0758
minimap2,map,sim4,drosophila,pe,150,99.5915,92.52515,3924,7.627,1.02173
minimap2,map,sim4,drosophila,pe,200,99.54535,92.67765,5310,10.799,0.995987
minimap2,map,sim4,drosophila,pe,300,99.43065,94.4839,8474,15.689,0.963455
minimap2,map,sim4,drosophila,pe,500,99.21995,93.8306,13878,49.440,1.03431
minimap2,map,sim5,drosophila,pe,50,91.7266,81.81055,1468,3.168,1.19933
minimap2,map,sim5,drosophila,pe,75,97.28765,88.2312,3072,4.102,1.15485
minimap2,map,sim5,drosophila,pe,100,98.3654,90.1981,4627,5.103,1.0699
minimap2,map,sim5,drosophila,pe,150,99.10465,91.994,7707,7.495,1.01746
minimap2,map,sim5,drosophila,pe,200,99.06885,92.0749,10436,10.420,0.985603
minimap2,map,sim5,drosophila,pe,300,98.8674,93.7654,16485,15.547,0.968601
minimap2,map,sim5,drosophila,pe,500,98.5458,92.74705,25119,41.931,1.01716
strobealign-0.14.0,align,sim3,maize,pe,50,99.50555,71.90275,3050,71.73,9.81799
strobealign-0.14.0,align,sim3,maize,pe,75,99.77935,82.04545,3525,58.83,9.85261
strobealign-0.14.0,align,sim3,maize,pe,100,99.8014,87.1317,3767,44.43,9.91165
strobealign-0.14.0,align,sim3,maize,pe,150,99.77875,91.6851,4369,35.96,10.0488
strobealign-0.14.0,align,sim3,maize,pe,200,99.76225,92.9603,4737,37.09,10.1646
strobealign-0.14.0,align,sim3,maize,pe,300,99.6886,96.7008,6224,55.08,10.3794
strobealign-0.14.0,align,sim3,maize,pe,500,99.57405,97.3405,8515,80.78,8.91843
strobealign-0.14.0,align,sim4,maize,pe,50,98.92295,69.03995,6255,66.14,9.81975
strobealign-0.14.0,align,sim4,maize,pe,75,99.5787,80.11335,6898,58.55,9.85503
strobealign-0.14.0,align,sim4,maize,pe,100,99.61725,85.36345,7264,47.13,9.92253
strobealign-0.14.0,align,sim4,maize,pe,150,99.582,90.59655,8301,40.74,10.041
strobealign-0.14.0,align,sim4,maize,pe,200,99.50735,92.0766,9850,44.50,10.1746
strobealign-0.14.0,align,sim4,maize,pe,300,99.4098,96.17145,11802,68.51,10.373
strobealign-0.14.0,align,sim4,maize,pe,500,99.2013,96.76185,15974,123.35,8.92706
strobealign-0.14.0,align,sim5,maize,pe,50,97.1773,67.03555,12327,64.53,9.811
strobealign-0.14.0,align,sim5,maize,pe,75,98.45165,78.3528,13337,57.89,9.85371
strobealign-0.14.0,align,sim5,maize,pe,100,98.95795,83.97865,14557,48.11,9.92004
strobealign-0.14.0,align,sim5,maize,pe,150,99.1512,89.50135,16297,43.02,10.0357
strobealign-0.14.0,align,sim5,maize,pe,200,99.0569,91.0787,18535,50.87,10.1716
strobealign-0.14.0,align,sim5,maize,pe,300,98.87765,95.38035,22443,86.09,10.3816
strobealign-0.14.0,align,sim5,maize,pe,500,98.44805,95.82145,31039,189.11,8.93356
strobealign-mcs-022a721,align,sim3,maize,pe,50,99.6244,72.5223,3050,81.81,9.82064
strobealign-mcs-022a721,align,sim3,maize,pe,75,99.81315,82.025,3525,57.63,9.86543
strobealign-mcs-022a721,align,sim3,maize,pe,100,99.809,86.86665,3767,40.36,9.90591
strobealign-mcs-022a721,align,sim3,maize,pe,150,99.7794,91.65285,4369,41.14,10.0527
strobealign-mcs-022a721,align,sim3,maize,pe,200,99.76225,92.93715,4737,44.51,10.178
strobealign-mcs-022a721,align,sim3,maize,pe,300,99.6886,96.7434,6224,62.26,10.378
strobealign-mcs-022a721,align,sim3,maize,pe,500,99.57415,97.3856,8515,84.03,8.90486
strobealign-mcs-022a721,align,sim4,maize,pe,50,99.4468,70.51285,6255,79.16,9.81898
strobealign-mcs-022a721,align,sim4,maize,pe,75,99.634,80.40015,6898,58.30,9.85626
strobealign-mcs-022a721,align,sim4,maize,pe,100,99.63535,85.4078,7264,42.65,9.91488
strobealign-mcs-022a721,align,sim4,maize,pe,150,99.5844,90.66495,8301,46.17,10.0515
strobealign-mcs-022a721,align,sim4,maize,pe,200,99.5075,92.12535,9850,52.52,10.16
strobealign-mcs-022a721,align,sim4,maize,pe,300,99.4098,96.2272,11802,76.30,10.3829
strobealign-mcs-022a721,align,sim4,maize,pe,500,99.2013,96.8218,15974,127.02,8.92759
strobealign-mcs-022a721,align,sim5,maize,pe,50,98.5982,68.6194,12327,77.66,9.82267
strobealign-mcs-022a721,align,sim5,maize,pe,75,98.64405,78.753,13337,57.70,9.86387
strobealign-mcs-022a721,align,sim5,maize,pe,100,99.17295,84.1836,14557,43.86,9.89986
strobealign-mcs-022a721,align,sim5,maize,pe,150,99.18055,89.6777,16297,48.77,10.0316
strobealign-mcs-022a721,align,sim5,maize,pe,200,99.07205,91.2121,18535,59.48,10.1656
strobealign-mcs-022a721,align,sim5,maize,pe,300,98.87785,95.44135,22443,95.20,10.3705
strobealign-mcs-022a721,align,sim5,maize,pe,500,98.44805,95.8998,31039,195.19,8.93235
strobealign-mcs-feed434,align,sim3,maize,pe,50,99.567,72.0181,3050,72.16,9.8433
strobealign-mcs-feed434,align,sim3,maize,pe,75,99.78155,82.061,3525,58.12,9.87503
strobealign-mcs-feed434,align,sim3,maize,pe,100,99.80235,87.11295,3767,44.72,9.93868
strobealign-mcs-feed434,align,sim3,maize,pe,150,99.7788,91.6717,4369,35.73,10.075
strobealign-mcs-feed434,align,sim3,maize,pe,200,99.76225,92.9491,4737,37.11,10.1878
strobealign-mcs-feed434,align,sim3,maize,pe,300,99.6886,96.7139,6224,55.32,10.4169
strobealign-mcs-feed434,align,sim3,maize,pe,500,99.57405,97.3408,8515,80.77,8.93088
strobealign-mcs-feed434,align,sim4,maize,pe,50,99.2007,69.39165,6255,67.19,9.84927
strobealign-mcs-feed434,align,sim4,maize,pe,75,99.605,80.152,6898,58.84,9.87561
strobealign-mcs-feed434,align,sim4,maize,pe,100,99.62905,85.3939,7264,47.45,9.96083
strobealign-mcs-feed434,align,sim4,maize,pe,150,99.5837,90.59645,8301,40.33,10.0563
strobealign-mcs-feed434,align,sim4,maize,pe,200,99.50745,92.06955,9850,44.19,10.2069
strobealign-mcs-feed434,align,sim4,maize,pe,300,99.4098,96.157,11802,67.81,10.4079
strobealign-mcs-feed434,align,sim4,maize,pe,500,99.2013,96.74585,15974,120.98,8.94571
strobealign-mcs-feed434,align,sim5,maize,pe,50,97.6205,67.43145,12327,65.55,9.84735
strobealign-mcs-feed434,align,sim5,maize,pe,75,98.5244,78.4063,13337,58.19,9.87918
strobealign-mcs-feed434,align,sim5,maize,pe,100,99.00555,84.05025,14557,48.69,9.9349
strobealign-mcs-feed434,align,sim5,maize,pe,150,99.1717,89.5207,16297,43.25,10.0465
strobealign-mcs-feed434,align,sim5,maize,pe,200,99.0689,91.0605,18535,50.54,10.1899
strobealign-mcs-feed434,align,sim5,maize,pe,300,98.87775,95.35865,22443,84.45,10.4008
strobealign-mcs-feed434,align,sim5,maize,pe,500,98.44805,95.81125,31039,183.06,8.95363
bwamem,align,sim3,maize,pe,50,99.7829,74.64105,3050,175.318,19.7272
bwamem,align,sim3,maize,pe,75,99.81595,83.6625,3525,146.981,11.4273
bwamem,align,sim3,maize,pe,100,99.81165,88.26735,3767,145.298,8.12174
bwamem,align,sim3,maize,pe,150,99.78155,92.2249,4369,175.403,5.79438
bwamem,align,sim3,maize,pe,200,99.76315,93.28155,4737,215.708,5.02906
bwamem,align,sim3,maize,pe,300,99.6888,96.9214,6224,330.258,4.44819
bwamem,align,sim3,maize,pe,500,99.57425,97.49775,8515,576.714,4.19043
bwamem,align,sim4,maize,pe,50,99.33155,73.4387,6255,180.973,19.9177
bwamem,align,sim4,maize,pe,75,99.61335,82.86275,6898,170.376,12.2397
bwamem,align,sim4,maize,pe,100,99.63595,87.50905,7264,182.158,8.7866
bwamem,align,sim4,maize,pe,150,99.58495,91.6382,8301,237.261,6.24177
bwamem,align,sim4,maize,pe,200,99.5075,92.7727,9850,302.144,5.33467
bwamem,align,sim4,maize,pe,300,99.4099,96.5377,11802,462.435,4.62426
bwamem,align,sim4,maize,pe,500,99.2013,97.05725,15974,799.905,4.27375
bwamem,align,sim5,maize,pe,50,97.502,71.272,12327,179.084,19.6752
bwamem,align,sim5,maize,pe,75,98.358,80.9047,13337,172.058,12.2619
bwamem,align,sim5,maize,pe,100,98.90435,85.84445,14557,185.003,8.90982
bwamem,align,sim5,maize,pe,150,99.174,90.0958,16297,245.052,6.38876
bwamem,align,sim5,maize,pe,200,99.0672,91.1058,18535,310.034,5.44997
bwamem,align,sim5,maize,pe,300,98.8778,95.0991,22443,478.824,4.69004
bwamem,align,sim5,maize,pe,500,98.44805,95.93235,31039,833.209,4.30624
minimap2,align,sim3,maize,pe,50,94.86475,70.02445,3050,35.231,9.32957
minimap2,align,sim3,maize,pe,75,98.40955,81.86815,3525,50.609,8.83915
minimap2,align,sim3,maize,pe,100,99.1738,87.2374,3767,62.854,8.47088
minimap2,align,sim3,maize,pe,150,99.5569,91.75765,4369,86.275,8.16882
minimap2,align,sim3,maize,pe,200,99.6604,92.8702,4737,115.742,8.0181
minimap2,align,sim3,maize,pe,300,99.65405,95.74145,6224,262.458,7.92653
minimap2,align,sim3,maize,pe,500,99.56885,96.4484,8515,1111.359,7.99482
minimap2,align,sim4,maize,pe,50,92.242,65.8387,6255,33.453,9.25585
minimap2,align,sim4,maize,pe,75,98.04285,80.14045,6898,49.089,8.83852
minimap2,align,sim4,maize,pe,100,99.07155,86.0998,7264,60.988,8.47309
minimap2,align,sim4,maize,pe,150,99.4451,91.08485,8301,83.170,8.1717
minimap2,align,sim4,maize,pe,200,99.4554,92.27485,9850,111.880,8.02367
minimap2,align,sim4,maize,pe,300,99.39615,95.04475,11802,250.517,7.92382
minimap2,align,sim4,maize,pe,500,99.19965,95.7088,15974,999.111,7.91277
minimap2,align,sim5,maize,pe,50,89.74885,63.45605,12327,33.100,9.20399
minimap2,align,sim5,maize,pe,75,96.25055,77.915,13337,48.383,8.82781
minimap2,align,sim5,maize,pe,100,97.8465,84.31995,14557,60.545,8.47304
minimap2,align,sim5,maize,pe,150,98.94165,89.9293,16297,83.449,8.16757
minimap2,align,sim5,maize,pe,200,99.0051,91.25305,18535,111.687,8.01747
minimap2,align,sim5,maize,pe,300,98.861,93.9897,22443,251.688,7.88625
minimap2,align,sim5,maize,pe,500,98.44655,94.33035,31039,962.662,8.07415
xmapper,align,sim3,maize,pe,50,74.7653,63.1671,3050,31.511,21.0226
xmapper,align,sim3,maize,pe,75,88.993,77.5716,3525,483.793,21.0109
xmapper,align,sim3,maize,pe,100,94.79965,84.95755,3767,95.586,20.9869
xmapper,align,sim3,maize,pe,150,98.4404,91.20265,4369,295.903,20.9811
xmapper,align,sim3,maize,pe,200,99.31965,92.8995,4737,1185.2,21.046
xmapper,align,sim3,maize,pe,300,99.5311,96.7343,6224,377.488,21.0149
xmapper,align,sim3,maize,pe,500,99.49745,97.4127,8515,3495.38,22.6784
xmapper,align,sim4,maize,pe,50,69.8554,58.92725,6255,33.135,20.9489
xmapper,align,sim4,maize,pe,75,84.19935,73.17485,6898,497.031,20.9634
xmapper,align,sim4,maize,pe,100,90.72095,80.9836,7264,155.907,20.9867
xmapper,align,sim4,maize,pe,150,96.1861,88.78995,8301,867.675,21.0185
xmapper,align,sim4,maize,pe,200,97.79355,91.11085,9850,2574.86,21.044
xmapper,align,sim4,maize,pe,300,98.79805,95.86235,11802,1230.05,21.6167
xmapper,align,sim4,maize,pe,500,98.88345,96.6107,15974,7073.19,21.3918
xmapper,align,sim5,maize,pe,50,65.50015,55.1095,12327,33.759,21.027
xmapper,align,sim5,maize,pe,75,78.3081,68.0512,13337,519.742,20.9943
xmapper,align,sim5,maize,pe,100,83.7779,74.76415,14557,257.544,21.0176
xmapper,align,sim5,maize,pe,150,87.4305,80.5805,16297,2033.92,20.9858
xmapper,align,sim5,maize,pe,200,87.25585,81.0571,18535,7849.5,21.0149
xmapper,align,sim5,maize,pe,300,91.6836,88.74135,22443,6649.42,20.9778
xmapper,align,sim5,maize,pe,500,92.21245,89.80295,31039,34790,20.9841
strobealign-0.14.0,map,sim3,maize,pe,50,96.4145,62.6428,480,58.05,9.80404
strobealign-0.14.0,map,sim3,maize,pe,75,99.02015,75.5027,899,46.64,9.82568
strobealign-0.14.0,map,sim3,maize,pe,100,99.5134,81.8776,1258,32.67,9.84723
strobealign-0.14.0,map,sim3,maize,pe,150,99.73425,88.6443,1940,23.48,9.9596
strobealign-0.14.0,map,sim3,maize,pe,200,99.75545,90.966,2534,23.47,10.0436
strobealign-0.14.0,map,sim3,maize,pe,300,99.6877,95.3284,4279,34.34,10.2048
strobealign-0.14.0,map,sim3,maize,pe,500,99.57355,96.37635,7310,40.50,8.69286
strobealign-0.14.0,map,sim4,maize,pe,50,93.83865,56.90555,852,50.91,9.80407
strobealign-0.14.0,map,sim4,maize,pe,75,98.08575,70.9066,1797,44.14,9.82282
strobealign-0.14.0,map,sim4,maize,pe,100,98.7362,77.37405,2376,31.39,9.87871
strobealign-0.14.0,map,sim4,maize,pe,150,99.28445,85.4798,3490,21.88,9.95367
strobealign-0.14.0,map,sim4,maize,pe,200,99.43155,88.4829,5017,20.68,10.0606
strobealign-0.14.0,map,sim4,maize,pe,300,99.4079,93.85505,8105,29.45,10.2179
strobealign-0.14.0,map,sim4,maize,pe,500,99.2011,94.9546,13610,33.86,8.66957
strobealign-0.14.0,map,sim5,maize,pe,50,91.5616,54.8536,1630,48.93,9.80413
strobealign-0.14.0,map,sim5,maize,pe,75,96.1838,68.71485,3223,42.28,9.82928
strobealign-0.14.0,map,sim5,maize,pe,100,97.02335,75.1734,4396,30.99,9.86597
strobealign-0.14.0,map,sim5,maize,pe,150,97.79305,83.2067,6628,21.67,9.95466
strobealign-0.14.0,map,sim5,maize,pe,200,98.4358,86.63195,9192,20.39,10.0447
strobealign-0.14.0,map,sim5,maize,pe,300,98.845,92.83555,15123,28.26,10.196
strobealign-0.14.0,map,sim5,maize,pe,500,98.44725,93.86675,26260,31.53,8.66846
strobealign-mcs-022a721,map,sim3,maize,pe,50,97.8452,64.5681,1866,69.17,9.784
strobealign-mcs-022a721,map,sim3,maize,pe,75,99.57625,75.35165,1053,45.96,9.8276
strobealign-mcs-022a721,map,sim3,maize,pe,100,99.8035,81.6426,2487,29.04,9.83485
strobealign-mcs-022a721,map,sim3,maize,pe,150,99.77665,88.5105,2308,28.86,9.95102
strobealign-mcs-022a721,map,sim3,maize,pe,200,99.7599,90.87155,2859,31.26,10.0442
strobealign-mcs-022a721,map,sim3,maize,pe,300,99.68795,95.4657,4579,43.72,10.1953
strobealign-mcs-022a721,map,sim3,maize,pe,500,99.57385,96.6296,7616,46.64,8.67806
strobealign-mcs-022a721,map,sim4,maize,pe,50,97.77435,60.9855,3923,64.22,9.78435
strobealign-mcs-022a721,map,sim4,maize,pe,75,99.27155,71.93665,2146,43.53,9.8376
strobealign-mcs-022a721,map,sim4,maize,pe,100,99.6274,78.3355,4752,26.72,9.8618
strobealign-mcs-022a721,map,sim4,maize,pe,150,99.58085,85.9394,4222,27.32,9.95785
strobealign-mcs-022a721,map,sim4,maize,pe,200,99.5062,88.6563,5839,28.77,10.0373
strobealign-mcs-022a721,map,sim4,maize,pe,300,99.4095,94.1124,8773,39.31,10.2053
strobealign-mcs-022a721,map,sim4,maize,pe,500,99.2012,95.3366,14216,43.05,8.67102
strobealign-mcs-022a721,map,sim5,maize,pe,50,96.83045,59.0727,7672,62.87,9.78453
strobealign-mcs-022a721,map,sim5,maize,pe,75,97.8315,69.98845,3894,42.74,9.83525
strobealign-mcs-022a721,map,sim5,maize,pe,100,99.02555,76.53575,9224,26.89,9.85138
strobealign-mcs-022a721,map,sim5,maize,pe,150,99.13285,84.48905,8129,27.73,9.95145
strobealign-mcs-022a721,map,sim5,maize,pe,200,99.06235,87.37005,10843,28.78,10.0363
strobealign-mcs-022a721,map,sim5,maize,pe,300,98.8773,93.13275,16445,38.52,10.1973
strobealign-mcs-022a721,map,sim5,maize,pe,500,98.44805,94.20875,27560,41.87,8.66919
strobealign-mcs-feed434,map,sim3,maize,pe,50,97.4284,63.43455,675,59.93,9.83255
strobealign-mcs-feed434,map,sim3,maize,pe,75,99.1741,75.64675,967,46.72,9.85135
strobealign-mcs-feed434,map,sim3,maize,pe,100,99.6162,81.97875,1354,33.10,9.8817
strobealign-mcs-feed434,map,sim3,maize,pe,150,99.7555,88.6524,2166,23.99,9.97284
strobealign-mcs-feed434,map,sim3,maize,pe,200,99.75915,90.92995,2739,23.58,10.0723
strobealign-mcs-feed434,map,sim3,maize,pe,300,99.6877,95.3249,4487,35.12,10.2261
strobealign-mcs-feed434,map,sim3,maize,pe,500,99.5733,96.35655,7496,40.51,8.69462
strobealign-mcs-feed434,map,sim4,maize,pe,50,96.23905,58.64475,1280,53.02,9.83101
strobealign-mcs-feed434,map,sim4,maize,pe,75,98.73975,71.39535,1959,44.64,9.85398
strobealign-mcs-feed434,map,sim4,maize,pe,100,99.28015,77.8334,2598,31.70,9.90308
strobealign-mcs-feed434,map,sim4,maize,pe,150,99.4897,85.65855,3935,22.37,9.96797
strobealign-mcs-feed434,map,sim4,maize,pe,200,99.4908,88.52775,5542,21.06,10.0708
strobealign-mcs-feed434,map,sim4,maize,pe,300,99.4091,93.83105,8569,30.04,10.2253
strobealign-mcs-feed434,map,sim4,maize,pe,500,99.2011,94.93515,14026,34.17,8.69071
strobealign-mcs-feed434,map,sim5,maize,pe,50,94.2522,56.6603,2465,50.93,9.83096
strobealign-mcs-feed434,map,sim5,maize,pe,75,97.0612,69.34,3539,43.29,9.85616
strobealign-mcs-feed434,map,sim5,maize,pe,100,97.98355,75.91755,4848,31.35,9.88993
strobealign-mcs-feed434,map,sim5,maize,pe,150,98.564,83.8303,7529,22.25,9.96627
strobealign-mcs-feed434,map,sim5,maize,pe,200,98.83535,86.9584,10237,20.93,10.0672
strobealign-mcs-feed434,map,sim5,maize,pe,300,98.8672,92.8284,16013,29.00,10.224
strobealign-mcs-feed434,map,sim5,maize,pe,500,98.4479,93.86245,27106,32.51,8.69214
minimap2,map,sim3,maize,pe,50,94.87675,64.39915,431,25.841,8.37444
minimap2,map,sim3,maize,pe,75,98.4132,77.5072,887,37.654,8.11981
minimap2,map,sim3,maize,pe,100,99.17435,83.94495,1310,46.890,7.92294
